Nom du port,Nom du Navire,Voyage,Voyage local,Service,ETA,ETD,Terminal,Date limite de livraison au port,Date limite Remise doc,Import,produit,poid du produit,year,month,day
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2018-01-25 19:00:00,28/01/2018 19:00,O.M.M.P. SFAX,24/01/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2018.0,1.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-01-28 03:00:00,29/01/2018 04:00,O.M.M.P. SFAX,26/01/2018 15:00,--,cereales:5450/Hydrocarbures:5163,cereales,5450.0,2018.0,1.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-01-28 09:00:00,01/02/2018 22:00,O.M.M.P. SFAX,26/01/2018 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2018.0,1.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2018-02-04 06:00:00,06/02/2018 18:00,O.M.M.P. SFAX,02/02/2018 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2018.0,2.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-02-06 03:00:00,07/02/2018 04:00,O.M.M.P. SFAX,04/02/2018 15:00,--,cereales:6860/conteneurs tonnage:480,cereales,6860.0,2018.0,2.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-01-28 03:00:00,29/01/2018 04:00,O.M.M.P. SFAX,26/01/2018 15:00,--,varac solide:5120/,varac solide,5120.0,2018.0,1.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-01-28 04:00:00,01/02/2018 17:00,O.M.M.P. SFAX,26/01/2018 16:00,--,cereales:2860/,cereales,2860.0,2018.0,1.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-02-06 03:00:00,07/02/2018 04:00,O.M.M.P. SFAX,04/02/2018 15:00,--,varac solide:4500/conteneurs tonnage:750,varac solide,4500.0,2018.0,2.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-02-06 03:00:00,07/02/2018 04:00,O.M.M.P. SFAX,04/02/2018 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2018.0,2.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-02-08 21:00:00,11/02/2018 10:00,O.M.M.P. SFAX,07/02/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480,varac liquide,3058.0,2018.0,2.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-02-13 03:00:00,14/02/2018 04:00,O.M.M.P. SFAX,11/02/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450,cereales,8830.0,2018.0,2.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-02-14 10:30:00,17/02/2018 10:30,O.M.M.P. SFAX,12/02/2018 22:30,--,conteneurs nombre EVP:450,conteneurs nombre EVP,450.0,2018.0,2.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-02-08 21:00:00,11/02/2018 10:00,O.M.M.P. SFAX,07/02/2018 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2018.0,2.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-02-13 03:00:00,14/02/2018 04:00,O.M.M.P. SFAX,11/02/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2018.0,2.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-02-14 10:30:00,17/02/2018 10:30,O.M.M.P. SFAX,12/02/2018 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2018.0,2.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-02-06 03:00:00,07/02/2018 04:00,O.M.M.P. SFAX,04/02/2018 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2018.0,2.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2018-02-08 00:00:00,11/02/2018 00:00,O.M.M.P. SFAX,06/02/2018 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2018.0,2.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-02-13 03:00:00,14/02/2018 04:00,O.M.M.P. SFAX,11/02/2018 15:00,--,varac solide:3450/conteneurs tonnage:350,varac solide,3450.0,2018.0,2.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-03-28 03:00:00,01/04/2018 17:00,O.M.M.P. SFAX,26/03/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2018.0,3.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-04-06 03:00:00,07/04/2018 04:00,O.M.M.P. SFAX,04/04/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450,cereales,12225.0,2018.0,4.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2018-03-25 19:00:00,28/03/2018 19:00,O.M.M.P. SFAX,24/03/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2018.0,3.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-03-28 03:00:00,29/03/2018 04:00,O.M.M.P. SFAX,26/03/2018 15:00,--,cereales:5450/Hydrocarbures:5163,cereales,5450.0,2018.0,3.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-03-28 09:00:00,01/04/2018 22:00,O.M.M.P. SFAX,26/03/2018 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2018.0,3.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2018-04-04 06:00:00,06/04/2018 18:00,O.M.M.P. SFAX,02/04/2018 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2018.0,4.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-04-06 03:00:00,07/04/2018 04:00,O.M.M.P. SFAX,04/04/2018 15:00,--,cereales:6860/conteneurs tonnage:480,cereales,6860.0,2018.0,4.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-03-28 03:00:00,29/03/2018 04:00,O.M.M.P. SFAX,26/03/2018 15:00,--,varac solide:5120/,varac solide,5120.0,2018.0,3.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-03-28 04:00:00,01/04/2018 17:00,O.M.M.P. SFAX,26/03/2018 16:00,--,cereales:2860/,cereales,2860.0,2018.0,3.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-04-06 03:00:00,07/04/2018 04:00,O.M.M.P. SFAX,04/04/2018 15:00,--,varac solide:4500/conteneurs tonnage:750,varac solide,4500.0,2018.0,4.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-04-06 03:00:00,07/04/2018 04:00,O.M.M.P. SFAX,04/04/2018 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2018.0,4.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-04-08 21:00:00,11/04/2018 10:00,O.M.M.P. SFAX,07/04/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480,varac liquide,3058.0,2018.0,4.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-04-13 03:00:00,14/04/2018 04:00,O.M.M.P. SFAX,11/04/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450,cereales,8830.0,2018.0,4.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-04-14 10:30:00,17/04/2018 10:30,O.M.M.P. SFAX,12/04/2018 22:30,--,conteneurs nombre EVP:450,conteneurs nombre EVP,450.0,2018.0,4.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-04-08 21:00:00,11/04/2018 10:00,O.M.M.P. SFAX,07/04/2018 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2018.0,4.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-04-13 03:00:00,14/04/2018 04:00,O.M.M.P. SFAX,11/04/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2018.0,4.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-04-14 10:30:00,17/04/2018 10:30,O.M.M.P. SFAX,12/04/2018 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2018.0,4.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-04-06 03:00:00,07/04/2018 04:00,O.M.M.P. SFAX,04/04/2018 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2018.0,4.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2018-04-08 00:00:00,11/04/2018 00:00,O.M.M.P. SFAX,06/04/2018 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2018.0,4.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-04-13 03:00:00,14/04/2018 04:00,O.M.M.P. SFAX,11/04/2018 15:00,--,varac solide:3450/conteneurs tonnage:350,varac solide,3450.0,2018.0,4.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-04-28 03:00:00,01/05/2018 17:00,O.M.M.P. SFAX,26/04/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2018.0,4.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-05-06 03:00:00,07/05/2018 04:00,O.M.M.P. SFAX,04/05/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450,cereales,12225.0,2018.0,5.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2018-04-25 19:00:00,28/04/2018 19:00,O.M.M.P. SFAX,24/04/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2018.0,4.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-04-28 03:00:00,29/04/2018 04:00,O.M.M.P. SFAX,26/04/2018 15:00,--,cereales:5450/Hydrocarbures:5163,cereales,5450.0,2018.0,4.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-04-28 09:00:00,01/05/2018 22:00,O.M.M.P. SFAX,26/04/2018 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2018.0,4.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2018-05-04 06:00:00,06/05/2018 18:00,O.M.M.P. SFAX,02/05/2018 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2018.0,5.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-05-06 03:00:00,07/05/2018 04:00,O.M.M.P. SFAX,04/05/2018 15:00,--,cereales:6860/conteneurs tonnage:480,cereales,6860.0,2018.0,5.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-04-28 03:00:00,29/04/2018 04:00,O.M.M.P. SFAX,26/04/2018 15:00,--,varac solide:5120/,varac solide,5120.0,2018.0,4.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-04-28 04:00:00,01/05/2018 17:00,O.M.M.P. SFAX,26/04/2018 16:00,--,cereales:2860/,cereales,2860.0,2018.0,4.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-05-06 03:00:00,07/05/2018 04:00,O.M.M.P. SFAX,04/05/2018 15:00,--,varac solide:4500/conteneurs tonnage:750,varac solide,4500.0,2018.0,5.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-05-06 03:00:00,07/05/2018 04:00,O.M.M.P. SFAX,04/05/2018 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2018.0,5.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-05-08 21:00:00,11/05/2018 10:00,O.M.M.P. SFAX,07/05/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480,varac liquide,3058.0,2018.0,5.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-05-13 03:00:00,14/05/2018 04:00,O.M.M.P. SFAX,11/05/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450,cereales,8830.0,2018.0,5.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-05-14 10:30:00,17/05/2018 10:30,O.M.M.P. SFAX,12/05/2018 22:30,--,conteneurs nombre EVP:450,conteneurs nombre EVP,450.0,2018.0,5.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-05-08 21:00:00,11/05/2018 10:00,O.M.M.P. SFAX,07/05/2018 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2018.0,5.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-05-13 03:00:00,14/05/2018 04:00,O.M.M.P. SFAX,11/05/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2018.0,5.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-05-14 10:30:00,17/05/2018 10:30,O.M.M.P. SFAX,12/05/2018 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2018.0,5.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-05-06 03:00:00,07/05/2018 04:00,O.M.M.P. SFAX,04/05/2018 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2018.0,5.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2018-05-08 00:00:00,11/05/2018 00:00,O.M.M.P. SFAX,06/05/2018 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2018.0,5.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-05-13 03:00:00,14/05/2018 04:00,O.M.M.P. SFAX,11/05/2018 15:00,--,varac solide:3450/conteneurs tonnage:350,varac solide,3450.0,2018.0,5.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-05-28 03:00:00,01/06/2018 17:00,O.M.M.P. SFAX,26/05/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2018.0,5.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-06-06 03:00:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450,cereales,12225.0,2018.0,6.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2018-05-25 19:00:00,28/05/2018 19:00,O.M.M.P. SFAX,24/05/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2018.0,5.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-05-28 03:00:00,29/05/2018 04:00,O.M.M.P. SFAX,26/05/2018 15:00,--,cereales:5450/Hydrocarbures:5163,cereales,5450.0,2018.0,5.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-05-28 09:00:00,01/06/2018 22:00,O.M.M.P. SFAX,26/05/2018 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2018.0,5.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2018-06-04 06:00:00,06/06/2018 18:00,O.M.M.P. SFAX,02/06/2018 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2018.0,6.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-06-06 03:00:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,cereales:6860/conteneurs tonnage:480,cereales,6860.0,2018.0,6.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-05-28 03:00:00,29/05/2018 04:00,O.M.M.P. SFAX,26/05/2018 15:00,--,varac solide:5120/,varac solide,5120.0,2018.0,5.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-05-28 04:00:00,01/06/2018 17:00,O.M.M.P. SFAX,26/05/2018 16:00,--,cereales:2860/,cereales,2860.0,2018.0,5.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-06-06 03:00:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,varac solide:4500/conteneurs tonnage:750,varac solide,4500.0,2018.0,6.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-06-06 03:00:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2018.0,6.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-06-08 21:00:00,11/06/2018 10:00,O.M.M.P. SFAX,07/06/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480,varac liquide,3058.0,2018.0,6.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-06-13 03:00:00,14/06/2018 04:00,O.M.M.P. SFAX,11/06/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450,cereales,8830.0,2018.0,6.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-06-14 10:30:00,17/06/2018 10:30,O.M.M.P. SFAX,12/06/2018 22:30,--,conteneurs nombre EVP:450,conteneurs nombre EVP,450.0,2018.0,6.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-06-08 21:00:00,11/06/2018 10:00,O.M.M.P. SFAX,07/06/2018 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2018.0,6.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-06-13 03:00:00,14/06/2018 04:00,O.M.M.P. SFAX,11/06/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2018.0,6.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-06-14 10:30:00,17/06/2018 10:30,O.M.M.P. SFAX,12/06/2018 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2018.0,6.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-06-06 03:00:00,07/06/2018 04:00,O.M.M.P. SFAX,04/06/2018 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2018.0,6.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2018-06-08 00:00:00,11/06/2018 00:00,O.M.M.P. SFAX,06/06/2018 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2018.0,6.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-06-13 03:00:00,14/06/2018 04:00,O.M.M.P. SFAX,11/06/2018 15:00,--,varac solide:3450/conteneurs tonnage:350,varac solide,3450.0,2018.0,6.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-06-28 03:00:00,01/07/2018 17:00,O.M.M.P. SFAX,26/06/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2018.0,6.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-07-06 03:00:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450,cereales,12225.0,2018.0,7.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2018-06-25 19:00:00,28/06/2018 19:00,O.M.M.P. SFAX,24/06/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2018.0,6.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-06-28 03:00:00,29/06/2018 04:00,O.M.M.P. SFAX,26/06/2018 15:00,--,cereales:5450/Hydrocarbures:5163,cereales,5450.0,2018.0,6.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-06-28 09:00:00,01/07/2018 22:00,O.M.M.P. SFAX,26/06/2018 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2018.0,6.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2018-07-04 06:00:00,06/07/2018 18:00,O.M.M.P. SFAX,02/07/2018 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2018.0,7.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-07-06 03:00:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,cereales:6860/conteneurs tonnage:480,cereales,6860.0,2018.0,7.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-06-28 03:00:00,29/06/2018 04:00,O.M.M.P. SFAX,26/06/2018 15:00,--,varac solide:5120/,varac solide,5120.0,2018.0,6.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-06-28 04:00:00,01/07/2018 17:00,O.M.M.P. SFAX,26/06/2018 16:00,--,cereales:2860/,cereales,2860.0,2018.0,6.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-07-06 03:00:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,varac solide:4500/conteneurs tonnage:750,varac solide,4500.0,2018.0,7.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-07-06 03:00:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2018.0,7.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-07-08 21:00:00,11/07/2018 10:00,O.M.M.P. SFAX,07/07/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480,varac liquide,3058.0,2018.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-07-13 03:00:00,14/07/2018 04:00,O.M.M.P. SFAX,11/07/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450,cereales,8830.0,2018.0,7.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-07-14 10:30:00,17/07/2018 10:30,O.M.M.P. SFAX,12/07/2018 22:30,--,conteneurs nombre EVP:450,conteneurs nombre EVP,450.0,2018.0,7.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-07-08 21:00:00,11/07/2018 10:00,O.M.M.P. SFAX,07/07/2018 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2018.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-07-13 03:00:00,14/07/2018 04:00,O.M.M.P. SFAX,11/07/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2018.0,7.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2018-07-14 10:30:00,17/07/2018 10:30,O.M.M.P. SFAX,12/07/2018 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2018.0,7.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-07-06 03:00:00,07/07/2018 04:00,O.M.M.P. SFAX,04/07/2018 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2018.0,7.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2018-07-08 00:00:00,11/07/2018 00:00,O.M.M.P. SFAX,06/07/2018 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2018.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2018-07-13 03:00:00,14/07/2018 04:00,O.M.M.P. SFAX,11/07/2018 15:00,--,varac solide:3450/conteneurs tonnage:350,varac solide,3450.0,2018.0,7.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-07-28 03:00:00,01/08/2018 17:00,O.M.M.P. SFAX,26/07/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2018.0,7.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-08-06 03:00:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450,cereales,12225.0,2018.0,8.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2018-07-25 19:00:00,28/07/2018 19:00,O.M.M.P. SFAX,24/07/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2018.0,7.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-07-28 03:00:00,29/07/2018 04:00,O.M.M.P. SFAX,26/07/2018 15:00,--,cereales:5450/Hydrocarbures:5163,cereales,5450.0,2018.0,7.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-07-28 09:00:00,01/08/2018 22:00,O.M.M.P. SFAX,26/07/2018 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2018.0,7.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2018-08-04 06:00:00,06/08/2018 18:00,O.M.M.P. SFAX,02/08/2018 18:00,--,varac solide:3040/cereales:7680,varac solide,3040.0,2018.0,8.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-08-06 03:00:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,cereales:6860/conteneurs tonnage:480,cereales,6860.0,2018.0,8.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2018-07-28 03:00:00,29/07/2018 04:00,O.M.M.P. SFAX,26/07/2018 15:00,--,varac solide:5120/,varac solide,5120.0,2018.0,7.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2018-07-28 04:00:00,01/08/2018 17:00,O.M.M.P. SFAX,26/07/2018 16:00,--,cereales:2860/,cereales,2860.0,2018.0,7.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-08-06 03:00:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,varac solide:4500/conteneurs tonnage:750,varac solide,4500.0,2018.0,8.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2018-08-06 03:00:00,07/08/2018 04:00,O.M.M.P. SFAX,04/08/2018 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2018.0,8.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2018-08-08 21:00:00,11/08/2018 10:00,O.M.M.P. SFAX,07/08/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480,varac liquide,3058.0,2018.0,8.0,8.0
